group	ID	Activated_CD4_T_cell	Activated_CD8_T_cell	Activated_dendritic_cell	CD56bright_natural_killer_cell	Central_memory_CD4_T_cell	Central_memory_CD8_T_cell	Effector_memeory_CD4_T_cell	Effector_memeory_CD8_T_cell	Natural_killer_cell	Natural_killer_T_cell	Type_1_T_helper_cell	Type_17_T_helper_cell	CD56dim_natural_killer_cell	Immature_dendritic_cell	Macrophage	MDSC	Neutrophil	Plasmacytoid_dendritic_cell	Regulatory_T_cell	Type_2_T_helper_cell	Activated_B_cell	Eosinophil	Gamma_delta_T_cell	Immature__B_cell	Mast_cell	Memory_B_cell	Monocyte	T_follicular_helper_cell
cdk	TCGA.NC.A5HK.01	1.287084193	0.601470563	0.876741	1.156405721	-0.072246577	-1.507087546	-0.944509739	-0.616486678	0.357813157	1.656771408	-0.104123128	2	-0.277547199	-1.024237933	-0.783722385	0.296463629	0.211359402	1.638577106	-0.84513537	-0.638139597	-0.092402652	-0.464338446	0.103839196	-1.161294835	-0.807698717	-0.515101668	-2	-2
cdk	TCGA.NC.A5HO.01	0.686067057	1.291688834	0.634021295	1.333972336	-0.102067633	0.158291359	0.512284347	0.06085241	-0.764391418	-0.370322445	0.67431734	1.476754784	0.242325925	0.202232641	-1.984463155	0.127935141	-0.645143257	0.01337967	-1.782333248	-0.272360321	-0.928510159	-1.642974999	1.073006224	-1.102217477	-1.329507176	0.517389679	0.485239592	-2
cdk	TCGA.NC.A5HP.01	-0.092956245	-1.015324567	-1.394642181	1.275888548	0.578459479	0.580032564	0.849669552	-0.538688988	0.131133721	1.234321669	0.238733165	0.68438122	1.484782632	0.833739777	0.34578289	-1.817223235	-0.257296607	1.02307627	-1.238225437	-0.183333424	-0.265871182	-0.333777954	0.825387057	-1.103320608	-0.804445781	1.490536144	-1.128699523	-0.20783267
cdk	TCGA.NC.A5HR.01	1.211105328	0.569409271	0.043215724	1.511637155	-0.488147356	-0.431796463	2	-1.134266064	0.113222402	1.276321699	-1.215242413	0.032452976	1.332154099	0.91783826	-1.030206459	-1.937277144	-1.666970714	-0.252008609	-1.423499665	-0.412954496	0.108145958	0.54055951	0.65799717	0.815302468	-1.87265072	1.166462084	0.451279789	-0.510764965
cdk	TCGA.O2.A52S.01	1.640082537	0.19957341	-0.353346031	0.715200723	-1.159133525	0.838115317	1.06015338	-0.702401223	-1.52390306	0.490383147	-0.403611142	-0.276147737	0.248942403	-0.70158236	0.452425189	-0.763231909	-1.222177956	0.416141882	0.44425105	1.070366465	-0.007738229	-0.541346697	-0.785058861	0.618782864	-2	1.17046788	0.157167759	-0.683176247
cdk	TCGA.O2.A52V.01	0.04762648	-0.107390901	-1.723423779	0.785756003	-0.171169392	0.450423521	0.263478284	0.049230013	-0.815528847	1.326365085	0.400473838	0.231199787	0.435447728	0.318673976	-0.73522122	0.051666482	-1.479132942	0.513449132	0.101475961	0.405574945	0.13124866	-0.433019577	0.033592568	-0.018351293	-1.322892954	0.381467344	0.029492277	-0.831644852
cdk	TCGA.05.4382.01	-1.543901416	-2	0.191232041	-1.456530314	0.445969694	1.130669365	-1.606776312	0.344243095	1.171131382	1.360662731	1.790495607	-1.254431764	0.337416135	-1.530165908	1.469222018	1.465940424	-0.216395225	-1.269063232	2	-2	0.195717059	-1.702067791	1.377695066	0.894361233	0.697024129	-0.47205307	0.127827328	0.627394537
cdk	TCGA.05.4426.01	-1.625654025	-1.548411696	-0.102399273	0.041747439	1.192523788	0.763458802	-0.511887228	0.212908652	1.932408672	-0.173808997	0.535244022	0.122003578	-0.881891409	1.824545023	-0.086279832	0.243058165	1.250980257	0.582986093	1.034063839	-0.961531419	-0.684380089	-1.259706115	-0.500431874	-0.179751737	0.36371037	-1.58092623	-0.400625708	0.556432946
cdk	TCGA.05.4433.01	-1.143391347	-0.705742752	-0.076345824	-1.298110589	0.017433203	1.554078505	-1.12844972	0.841477521	-0.449364722	-0.004839422	0.370938396	0.933003138	0.139747177	-1.239756103	-0.019769448	0.498978478	-0.314465039	0.404296875	-0.119086919	0.415150434	0.12290294	0.40266063	-0.251735019	1.866221376	0.714898059	-0.43706673	1.580950796	0.31643712
cdk	TCGA.38.4625.01	1.310401566	0.201505404	0.908185049	-0.781821722	-0.829922339	-0.447099571	0.21101833	0.566187584	0.537326445	-0.747236581	0.306750903	-0.723819667	-0.612112665	-2	0.35936453	0.217903757	-0.467460195	0.078457879	0.298347128	-0.416849388	-0.514639786	0.874488339	0.774302689	0.81792108	6.40E-06	-1.243967715	0.575372556	-0.48888965
cdk	TCGA.44.5645.01	-1.175019624	0.081442295	0.378914672	-0.934842871	1.641373184	-0.761652411	0.080825973	0.706477394	0.978645997	-0.796132186	1.118175109	0.399267922	-1.957297242	-0.802784976	-0.23874628	0.374464194	0.887113606	0.560374052	0.813132681	-0.622982969	0.901530347	-0.321660167	-1.251997498	1.643799168	0.393108465	-0.11752343	0.041989892	-0.731451143
cdk	TCGA.44.7662.01	-0.163674218	-0.5058227	0.207724187	-0.873359741	0.828230754	0.638190598	-0.672106369	0.281353162	1.389079115	1.400535598	0.588883154	-2	-0.513385155	-0.675884805	0.66333191	0.340846675	0.754546788	-0.923299444	1.105725742	-0.715351705	-0.897561135	-1.43911045	0.762866448	0.22737504	0.655133307	-0.209918962	-0.078601029	-0.57871996
cdk	TCGA.49.4505.01	-1.466206709	-0.11570211	1.859620654	0.188005118	0.248810873	-0.094521244	-1.802896808	0.603375776	0.724772109	-0.949852296	-0.144902445	0.452471548	0.486168095	-0.371754602	-0.251173989	0.836799557	1.076267191	-1.236761938	0.534191849	-1.894889754	-0.892310723	1.703774858	0.589185505	0.06488703	1.331425093	-1.105281953	-0.004231054	0.336704144
cdk	TCGA.49.AAR9.01	0.948543488	-0.321328845	0.053226368	0.677355877	-1.293066305	-0.740046005	-1.338201107	-0.805429419	0.944963286	0.470999962	1.697502207	1.487081893	1.806293189	0.616277287	-0.686150608	-1.53471853	-1.307610239	0.951194372	-0.866785968	0.017063712	-0.385979478	-0.47758415	-0.929239845	-0.881274736	0.492727665	1.365050485	0.459605798	-0.570996357
cdk	TCGA.50.6595.01	0.259628236	-0.284145058	0.455108311	-0.764294628	-0.539166722	0.593601954	-0.784494221	0.310218279	0.767031122	1.910169215	1.126237008	-1.382935689	-0.230926029	-0.844427576	0.971078772	-0.00177376	-0.129891971	-1.611414048	1.029736953	-0.217927109	-0.864524579	-1.486863575	1.283371656	1.074157295	-0.210801819	-0.549824782	-0.456947271	-0.87958979
cdk	TCGA.53.A4EZ.01	0.2347837	0.470376232	0.227617745	1.238164809	-0.878268592	-2	0.083662265	-1.313464669	-0.394114869	0.147137687	-2	0.73635161	1.167095329	2	-0.174194084	-0.977979714	-0.245049384	0.254531914	-0.805213537	0.545414561	-1.074446574	-0.353439881	1.146623016	-0.333005101	-0.36271614	1.933473084	0.966159751	2
cdk	TCGA.55.1594.01	-0.062246752	1.01716728	0.202656862	1.081417044	-0.327269632	-0.464588131	0.735721646	-0.875485523	-0.642639216	-1.034826216	-1.180510804	0.047738005	-0.420817457	1.031405738	0.79324351	-0.801849436	-1.023781033	0.819921043	1.093375591	-0.767256386	-0.514253383	-0.751764723	0.093215714	-0.659969601	0.072458309	0.259260241	1.304058444	1.584231593
cdk	TCGA.55.8089.01	0.816993247	1.236990579	2	-1.652231248	-0.255005609	-1.065507535	-0.985064189	2	0.789814034	-0.875109998	1.125893141	-1.424916794	-1.241044366	-0.990146525	1.130502713	1.25574296	-1.131865737	-2	1.698191077	-0.834918147	0.253177707	-1.678816964	-0.490418682	0.829321117	-0.638296382	-0.880781416	-0.440064672	-1.542248871
cdk	TCGA.55.8205.01	0.459099565	-0.686147194	1.481834952	-2	-2	0.016026192	-0.235916094	1.274447132	0.083333014	0.044922278	0.657135292	-0.301868595	-2	-1.250649964	1.05451583	1.76950356	0.2509879	-0.806512076	1.975352022	-0.695464044	-0.779999135	0.006104236	0.441370159	1.873470389	-0.221494417	-1.181438028	-1.610523673	-0.008752994
cdk	TCGA.55.A48X.01	-0.704120101	0.221476939	0.586595823	-1.18343838	1.696365399	-2	-0.373651567	0.719900291	1.216336947	-1.663383441	1.980548642	-0.722242577	-0.988746137	-0.047710665	-1.505286087	0.479597398	1.372734388	-0.149293088	-0.147058153	-0.518467806	2	-0.531534831	-1.080068737	1.833367677	1.279167922	-0.606635732	0.82271807	-0.52796433
cdk	TCGA.55.A492.01	-2	0.629788283	0.031015839	0.038322332	1.495050423	-0.621767159	0.129663697	-0.592854578	-0.026518458	-1.244760205	0.446122669	1.11468849	0.767492178	0.838878704	1.48908326	-0.732761358	1.543241502	1.10943077	-0.959269699	-0.436953551	1.060100756	0.226290241	1.442811696	-1.335755284	0.445665692	-0.53503227	0.310113122	-0.168229984
cdk	TCGA.55.A4DG.01	-0.822509011	-0.223586341	-0.477059094	-0.775999393	1.793190379	-1.338622436	0.284455398	0.705260101	0.676318016	-1.625222973	-0.70000627	0.132350036	-0.926643572	0.027836874	-1.316868737	0.070778239	0.795982378	-0.84962472	0.193406328	1.016903143	0.906483425	1.393351188	-1.00130062	1.501437587	1.967813763	0.51595731	0.144788069	0.784320862
cdk	TCGA.67.3771.01	-0.050052547	-0.070981148	0.937040734	-0.073395432	0.886628637	-1.035296482	-0.187914011	0.032047912	-0.972182106	-1.197679906	0.866991082	-0.345665994	0.91761264	-0.321841606	0.013411462	1.044410866	-0.149244812	0.514842953	0.821025918	-2	-0.077889328	-1.168154223	-0.289423581	0.559749957	0.485085574	0.927834454	-0.584675989	0.743165806
cdk	TCGA.73.A9RS.01	1.369366197	1.025893264	-0.366976053	0.345675113	0.81449297	-0.929368829	0.673907397	-0.426126056	-0.727878638	-2	-1.596213108	1.46594143	-0.0401821	-0.405158888	0.276442784	-0.684076798	-0.310864291	0.104759868	-0.585552287	0.075197769	-0.891983196	0.761514334	1.51442543	-0.507993062	1.052979226	0.155443144	1.042781479	-0.138674295
cdk	TCGA.78.7148.01	-0.298431468	1.332451894	0.277588253	-0.448027919	1.003239613	-0.243104104	0.392147213	-0.090859318	-0.259972371	-0.788887894	-0.45394873	0.263261764	1.099324638	0.537351197	-0.251600502	-0.492626908	1.236862427	0.185021939	-0.765427542	0.694033882	0.19078496	-1.314492661	0.084158556	-0.276272095	0.031877656	-0.500088795	2	-0.321942553
cdk	TCGA.86.8585.01	0.534685709	1.35413762	1.49082184	-0.871639815	1.526207438	-0.430178379	-0.636019499	0.193753897	-1.008162763	-0.663306446	-0.172084348	-1.933869559	0.960245197	-0.731599608	0.782268861	2	0.886002631	-1.077083666	-0.610278906	-1.587323086	-0.273307139	-0.322271769	-0.288830255	0.993200791	1.198772504	-0.849710262	1.098273102	-1.619641222
cdk	TCGA.93.8067.01	0.166925624	0.329712197	0.759883211	0.971623074	1.032671891	-0.669495759	-0.262706298	-0.289326732	0.777389582	-0.494358216	-0.681282004	0.428188501	0.284962501	-0.676760813	0.027371195	-0.922065341	0.835965908	0.050064917	-0.645683892	0.590393389	-1.032303604	0.949207563	-0.057499506	-1.027123711	0.495117757	-1.820035889	0.654776862	-0.1170494
cdk	TCGA.18.4083.01	1.014035552	-0.026549893	-1.322995442	0.918763465	-0.12928761	0.563186995	2	-1.485819253	-0.052822414	1.231262463	-1.399913407	-1.425757477	-1.718538047	0.740437634	-0.733847179	-0.443212586	-0.991576882	1.149170539	-0.106718947	0.586416114	0.234134881	-0.165706836	-0.900408299	-0.08711948	-1.397869222	1.261508559	-0.493709912	2
cdk	TCGA.21.1080.01	1.166247659	0.081769788	-1.124507442	1.378119601	-1.124734821	1.195570187	0.78053473	-1.103109361	-0.599274571	0.057254798	-1.113731401	-0.914168041	1.019688768	1.678035423	-0.637345198	-0.127913933	-0.16258	-1.550864255	0.061314718	-0.678041615	-1.170064461	-0.220592773	1.262915749	0.340727063	-0.982427907	2	0.14424399	-0.044371362
cdk	TCGA.21.1081.01	0.347908715	-1.447758549	-1.38150207	0.674468229	0.068778607	2	0.737233767	-1.644499163	-0.51575757	1.364308329	0.225752009	0.456069113	0.146706579	0.721613006	-1.467891539	-0.375630309	0.525383043	0.79983775	-0.885862659	0.190467636	-0.798778587	0.067333433	0.789750469	-1.604431219	-0.348060602	1.176277007	-1.023201402	0.862333444
cdk	TCGA.21.5782.01	-0.655802086	0.04785632	-1.203896191	0.824090108	0.179658166	0.98141043	-0.036709255	-0.522781575	1.483410683	0.751646915	-0.240008543	-0.120931216	0.701589757	0.052645013	-1.089944913	0.046460092	-0.84832275	0.339074808	-0.976498821	-0.318004423	1.184181841	0.374691298	1.296126462	-1.301733609	-0.83152586	0.5066149	-0.196750134	1.196635873
cdk	TCGA.22.0944.01	1.086677096	-0.039527663	-2	0.981479854	0.267593754	0.253872764	1.156549099	-1.002162427	-0.605921934	1.960877685	-0.293388532	1.451752769	0.236020984	0.133062606	-2	-1.104201988	-0.332496117	-0.13210295	-2	1.474330213	0.381789132	-0.13329565	-0.605269673	0.17407154	-0.420189902	0.34281769	1.168409739	-0.133446185
cdk	TCGA.22.5473.01	0.46931546	0.439351379	-1.388654789	1.218349162	0.182296915	0.534295999	0.730053343	-0.877405501	-1.476940104	1.675418857	-0.13198219	-0.394288886	0.055924177	0.881254789	0.142190399	-0.531744958	0.082448894	-0.132020353	-0.275032589	0.257777298	-0.831266405	-1.316045524	1.189292319	-1.936223628	-1.460022919	0.528035268	1.501087366	0.080905175
cdk	TCGA.22.5479.01	0.774322914	0.503199843	-0.601738402	0.693863906	0.410164033	0.27221658	0.215248127	0.030514228	-0.782774175	1.236604859	-0.948817133	-1.177991547	0.087963053	0.208370659	-0.654214427	-0.337333952	0.034821295	1.131327202	-1.072072282	0.423494726	0.842241536	-0.26299263	-0.070787293	-0.774773855	-0.464127199	0.25563402	-0.787050051	-0.014280563
cdk	TCGA.33.4566.01	1.525958766	1.210791881	1.253018688	0.014164423	0.285368545	1.089280812	-0.055521091	0.552755083	-1.114218646	0.370385587	0.057871259	-1.04123657	-1.470256423	-0.234640099	0.183289336	0.645952933	-0.926428145	-2	0.119880452	-0.054739573	-0.804901298	-1.512272595	0.102874933	-0.365696513	-0.080769555	-1.117826904	-0.669548729	-0.100579243
cdk	TCGA.33.4587.01	1.058741958	0.384463156	-0.816900198	1.700538774	-0.292266794	-2	2	-1.640923317	0.006539786	-0.793319638	-2	0.648685793	0.382678989	0.587273966	0.770043269	-0.791620781	-1.078481774	0.056574803	-0.599218102	1.243164594	-0.112475288	0.57234136	1.195905911	-0.389630132	-1.265839292	1.496707288	0.009536557	0.073025749
cdk	TCGA.34.2608.01	-1.112691889	-1.000809898	0.43194965	-0.477435845	0.561731576	1.173944912	-1.029374393	0.75292106	-0.635660382	0.96994824	1.097437318	-0.625949574	-0.47111517	0.349622213	1.047585121	0.997128501	-0.139484694	0.680711386	1.097126038	-1.406320566	0.898160305	-1.233875075	-0.562495504	-0.514318219	-0.324049193	-0.492247679	-0.784758823	0.605498626
cdk	TCGA.37.3792.01	1.834538167	-0.327191081	0.53851671	-1.00461164	-2	-0.115578841	-1.240255209	0.137968495	0.154405629	0.867991064	-0.399439291	-0.559075749	-2	0.479657275	2	2	-1.700180011	-2	2	-1.228971048	-1.085405576	0.447386874	0.329751088	1.437246985	0.7256777	-2	-2	-0.731131778
cdk	TCGA.39.5030.01	0.504895946	0.565684898	0.924130454	-0.776811952	-1.400757595	-1.207588096	-1.167342825	1.513122255	-0.105074523	0.709869177	1.100321086	-1.035357653	-1.192990239	-2	0.607850333	1.778673567	-1.279630464	-0.722602145	0.913899177	-0.14788189	2	-1.681992885	-1.81632896	0.967508509	-1.089746471	-1.161713128	-0.491366381	0.024231615
cdk	TCGA.39.5031.01	0.397495327	-0.57281194	-0.1332979	0.279254081	0.453710682	0.137231858	-0.834327357	-0.078093739	0.341403604	0.339727771	0.298197801	-0.82770923	-0.356226333	0.145705185	0.019254223	0.116003856	0.600289899	-0.179168881	0.209891184	0.472226925	-0.220213232	0.854575466	0.309731445	-1.320449485	-0.587790765	-0.204821524	-1.18373194	0.600039835
cdk	TCGA.51.4079.01	0.683243175	-0.35362289	-1.531300422	0.877992911	0.225085154	0.376310206	0.168412174	0.228986225	-1.315314442	1.413585052	-0.483961825	0.059865122	-0.36750492	0.589141507	-0.847606754	-0.303712526	-0.330574015	0.155173655	-0.046005326	1.924990001	-0.43224832	-0.260770244	-0.0062859	-0.830884709	0.041704359	-0.745846744	-0.629146691	-0.779651737
cdk	TCGA.52.7622.01	0.310035544	-0.48694588	-0.070971903	-0.478483633	-0.286771809	0.72639208	-0.442603096	0.717532586	-0.452660707	0.979758176	-0.364802242	-0.959175672	-0.846575707	-0.512473314	-0.678817793	0.644804377	0.387945485	-0.208811873	0.579342694	-0.257628218	0.030439086	1.513273956	-0.063855732	0.756360324	-0.02640305	0.079448036	-1.229739951	0.489694296
cdk	TCGA.52.7811.01	0.231870503	-1.06070178	-1.132408998	-0.192661302	0.821332361	1.281071461	0.033148278	-0.282047512	-1.564703677	1.506683768	-1.626343217	0.676804972	-0.715165897	1.115859015	0.200257653	0.513702459	0.008266909	0.957740938	0.430614515	0.225912538	-0.99105274	0.221986941	1.647327774	-0.554390148	-0.674370144	0.263281767	-0.348066929	-0.884591174
cdk	TCGA.56.8504.01	0.483806385	0.947248326	-1.23651384	0.999831129	0.881767867	1.025993535	1.325382744	-0.353881981	-1.163788622	0.596767144	-1.820295441	0.084390103	0.334325345	1.115710027	0.109678045	0.076297865	-1.845498212	0.796693581	-0.03052172	-0.446452998	-0.701601234	-1.221290049	0.372340814	0.545860491	-2	0.488376855	-0.079437063	-0.481531791
cdk	TCGA.56.8625.01	0.207307254	0.07533993	0.994011782	-1.641934709	-0.822391473	0.465335376	-0.652743044	0.957266173	-0.070556738	0.077832272	-0.082729485	-0.979167038	-1.829765173	-2	0.894034179	2	-1.350915278	0.476916151	1.31998572	-0.592268179	0.368728041	-0.565829466	-0.315652131	1.581091153	0.004784988	-0.149162172	-1.471218109	0.412656358
cdk	TCGA.56.8626.01	-1.804730025	-1.015272952	-0.733110136	-0.382966308	0.54225045	0.632604555	-0.340824136	-0.476306306	0.407551825	0.715203314	-0.779508267	0.837402	2	0.303704509	0.233134624	-0.535824079	0.768057531	2	0.419302455	-0.375021069	0.30088594	0.75858631	0.420265072	-0.020991103	0.389303302	1.209314247	-0.768131689	-0.115159365
cdk	TCGA.56.A5DS.01	-0.410158563	0.530805793	-1.396211431	0.999753956	1.810156133	-0.113915099	1.101798633	-0.16579033	1.051099248	-0.809594942	-1.283134503	0.284836399	-0.209568221	0.871023771	-0.66250156	0.115081473	-0.445164143	2	-0.524540835	-0.791090602	1.447381302	-0.283840451	-0.465034018	0.345107289	-1.08196658	0.537822914	-0.067517956	-0.854946761
cdk	TCGA.58.A46J.01	0.346830287	-0.166447391	-0.303074428	0.98029912	0.282123686	0.438307762	-0.329890773	-1.436100486	0.590709987	0.178614436	-2	0.004238931	-0.57036094	0.463195887	-1.164612593	0.646897593	-1.498119498	0.995749614	-0.754042723	1.149889447	-0.713329328	1.194342972	1.105767696	-0.747769766	0.002004766	0.327613784	-0.425501952	0.034969177
cdk	TCGA.60.2710.01	0.580898551	-1.403047422	-0.313689448	0.082696548	-0.909173175	0.02858343	0.332245463	0.698720737	0.164924838	0.445790647	-0.577854295	-0.71427705	-0.881964322	0.034342591	-1.053676852	0.334611569	0.065115344	0.553111382	0.032187704	1.4346888	-0.054727326	0.007775375	-0.718131934	0.623986808	-1.187352275	0.175612295	-0.717610598	1.56859228
cdk	TCGA.60.2720.01	-0.10119416	0.692174696	1.12085004	0.309377887	-0.368307106	-0.852237707	-1.408000534	-0.370877019	-0.503053416	0.674919684	0.730102813	0.28636207	0.624106611	1.207274858	0.771855992	0.30784063	-0.035488372	0.535388381	-0.442505419	-0.364257039	1.099700389	0.176271631	-1.13965752	-2	0.40235454	-1.10842789	-0.83906249	-0.409475931
cdk	TCGA.60.2722.01	0.995176528	0.216312573	-0.951305913	1.124228521	-1.488852649	1.536986741	0.256137656	-0.690322389	-1.696238508	0.885813921	-1.442808504	0.665578539	0.358876697	0.228576299	-1.216643222	-0.571017362	-0.367470059	1.14808802	-0.413136296	0.505513963	0.472492462	0.748609723	0.030523934	-1.309594766	-0.746588727	1.199363714	0.584011922	0.295775022
cdk	TCGA.60.2726.01	1.422070304	0.985047258	0.230832701	1.742894998	1.849772602	-0.92716008	0.599157767	-1.284534174	-0.105254846	-0.152077492	0.466876125	0.828322898	0.636894929	-0.892756429	-0.462596411	-1.227734	-2	0.601643755	-2	-0.484016995	0.039489741	1.119136656	0.439272163	-1.181100277	-1.098682472	0.825308852	-0.811614591	-0.637692063
cdk	TCGA.63.5128.01	0.408349613	-1.54691469	-0.88813456	1.214163144	-1.596215301	1.746164358	0.420690036	-0.680697788	-1.81880742	0.993203139	-0.797702359	0.845576459	0.788572146	1.534770912	-1.124627265	-1.217983414	0.13565428	1.438719669	-0.978905692	1.232911632	-0.38294678	1.262032725	1.121186825	-1.292996371	-0.049628002	1.25047739	-0.361609219	-0.766168025
cdk	TCGA.63.6202.01	0.472740603	0.53529475	0.23933713	-1.257121998	0.037887301	0.457651709	-1.809521737	0.936687226	-0.14492383	-0.816001438	0.537275634	-0.881989358	-0.376812087	-2	1.374406948	1.365846507	0.950362539	-1.598052277	1.313597288	-0.849533776	-0.967240595	-0.827002244	0.301569236	1.325248197	-0.024215271	-1.08415988	1.321713146	0.965594666
cdk	TCGA.63.A5MM.01	0.062288931	-0.053049954	0.764789405	-0.370746567	-0.131856783	1.158883991	-0.358804306	1.170195313	0.628228601	0.482691527	0.143070739	-1.087824266	-1.494901014	-0.254707556	0.223900609	1.342967824	-0.451551201	-0.883818573	1.292653366	-1.240159683	-1.385932671	0.656150336	0.787358996	-0.254122905	0.428498814	-1.412569036	-1.82321512	-1.790802578
